"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
5011,250,500,4012,69,3943,0,2148,1778,121.838932806324,-80.2252964426878
5040,250,500,37,0,37,0,27,10,1.70652173913043,-0.299407114624506
5050,250,500,0,0,0,0,0,0,0,0
5060,250,500,2544,0,2544,0,1820,699,71.1403162055336,-13.1146245059289
5070,250,500,7460,0,7460,0,4669,2691,144.47233201581,-49.1758893280633
5080,250,500,234,8,226,0,118,108,7.51482213438735,-6.8102766798419
5100,250,500,1798,37,1761,0,881,870,57.600790513834,-50.8389328063241
5110,250,500,27631,0,27631,0,18997,8356,675.871541501976,-162.576086956522
5120,250,500,64,0,64,0,26,37,1.35671936758893,-2.39920948616601
5130,250,500,4,0,4,0,2,2,0.0790513833992094,-0.177865612648221
5140,250,500,1,0,1,0,0,0,0,0
5150,250,500,0,0,0,0,0,0,0,0
5170,250,500,246,3,243,0,46,195,1.39624505928854,-8.10276679841898
5180,250,500,39,1,38,0,30,8,3.19466403162055,-0.412055335968379
5190,250,500,4981,28,4953,0,3446,1464,152.966403162055,-41.5622529644269
5210,250,500,11,0,11,0,3,8,0.3300395256917,-0.83498023715415
5220,250,500,0,0,0,0,0,0,0,0
5275,250,500,0,0,0,0,0,0,0,0
5280,250,500,22,0,22,0,19,2,2.03359683794466,-0.0108695652173914
5290,250,500,26119,1,26118,0,17586,8244,610.327075098814,-166.151185770751
5300,250,500,64,7,57,0,24,33,1.86264822134387,-3.05434782608696
5330,250,500,197,3,194,0,103,91,7.61363636363637,-7.25889328063241
5360,250,500,0,0,0,0,0,0,0,0
5380,250,500,11,0,11,0,0,11,0,-0.49802371541502
5390,250,500,0,0,0,0,0,0,0,0
5400,250,500,2226,11,2215,0,1336,863,60.3853754940711,-32.6837944664032
5420,250,500,3477,2,3475,0,1950,1486,41.0375494071146,-37.697628458498
5450,250,500,2,0,2,0,0,2,0,-0.157114624505929
5460,250,500,738,0,738,0,442,291,17.3083003952569,-7.21245059288538
5470,250,500,0,0,0,0,0,0,0,0
5480,250,500,5,0,5,0,1,4,0.0148221343873518,-0.0385375494071146
5500,250,500,4,0,4,0,4,0,0.140316205533597,0
5520,250,500,898,2,896,0,458,436,24.9644268774704,-22.3073122529644
5540,250,500,271,4,267,0,150,116,11.0721343873518,-6.3399209486166
5570,250,500,7,0,7,0,4,3,0.0958498023715413,-0.0306324110671938
5580,250,500,1142,0,1142,0,481,636,5.94071146245059,-12.998023715415
5590,250,500,6,0,6,0,6,0,0.621541501976285,0
5600,250,500,30361,15,30346,0,20672,9348,751.04347826087,-203.337944664032
5610,250,500,834,0,834,0,309,511,4.79940711462451,-12.1640316205534
5620,250,500,568,2,566,0,448,118,31.3389328063241,-5.91106719367589
5630,250,500,11606,0,11606,0,8970,2515,334.410079051383,-37.3695652173913
5650,250,500,1,0,1,0,0,1,0,-0.0830039525691699
5660,250,500,0,0,0,0,0,0,0,0
5670,250,500,249,0,249,0,134,112,6.79347826086956,-2.16106719367589
5671,250,500,721,27,694,0,217,475,16.6808300395257,-35.850790513834
5690,250,500,92,3,89,0,54,35,3.03063241106719,-1.88932806324111
5730,250,500,290,7,283,0,168,113,14.1264822134387,-5.48221343873518
5738,250,500,24,0,24,0,17,7,1.25889328063241,-0.272727272727273
5750,250,500,0,0,0,0,0,0,0,0
5780,250,500,234,0,234,0,121,113,5.59584980237154,-5.64229249011858
5800,250,500,5,0,5,0,2,3,0.0434782608695652,-0.185770750988142
5810,250,500,24825,29,24796,0,16194,8331,528.856719367589,-205.865612648221
5830,250,500,108,0,108,0,72,35,3.85671936758893,-1.16897233201581
5840,250,500,842,0,842,0,416,417,7.10375494071146,-7.39328063241107
